GENOME1	GENOME2	ANI(1->2)	ANI(2->1)	AF(1->2)	AF(2->1)
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.112.fna	75.21	74.75	0.17	0.33
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.122.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.129.fna	65.33	63.29	0.01	0.11
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.20.fna	67.27	66.33	0.01	0.01
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.22.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.23.fna	80.26	80.09	0.28	0.26
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.34.fna	66.22	58.30	0.05	0.03
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.53.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.67.fna	71.89	72.27	0.07	0.05
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.81.fna	68.55	70.70	0.04	0.05
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.84.fna	0	0	0	0
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.9.fna	71.40	71.60	0.06	0.06
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.92.fna	80.28	80.17	0.26	0.37
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.94.fna	74.46	74.49	0.18	0.20
POS2015-07-24-bin.29.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.102.fna	69.95	69.26	0.06	0.04
POS2015-07-24-bin.29.fna	coassembly-bin.109.fna	78.81	78.34	0.26	0.33
POS2015-07-24-bin.29.fna	coassembly-bin.111.fna	68.60	68.60	0.03	0.02
POS2015-07-24-bin.29.fna	coassembly-bin.112.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.118.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.13.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.132.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.133.fna	71.32	70.77	0.09	0.05
POS2015-07-24-bin.29.fna	coassembly-bin.134.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.150.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.151.fna	71.47	73.49	0.10	0.08
POS2015-07-24-bin.29.fna	coassembly-bin.156.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.158.fna	71.95	70.20	0.06	0.07
POS2015-07-24-bin.29.fna	coassembly-bin.168.fna	72.77	70.58	0.11	0.07
POS2015-07-24-bin.29.fna	coassembly-bin.172.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.18.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.180.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.184.fna	72.03	71.74	0.05	0.03
POS2015-07-24-bin.29.fna	coassembly-bin.185.fna	69.76	69.06	0.06	0.04
POS2015-07-24-bin.29.fna	coassembly-bin.191.fna	71.32	71.08	0.08	0.05
POS2015-07-24-bin.29.fna	coassembly-bin.195.fna	70.00	69.16	0.04	0.06
POS2015-07-24-bin.29.fna	coassembly-bin.197.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.200.fna	73.81	73.88	0.22	0.21
POS2015-07-24-bin.29.fna	coassembly-bin.29.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.34.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.35.fna	73.09	72.93	0.08	0.08
POS2015-07-24-bin.29.fna	coassembly-bin.37.fna	70.11	66.60	0.01	0.03
POS2015-07-24-bin.29.fna	coassembly-bin.39.fna	44.84	30.97	0.02	0.07
POS2015-07-24-bin.29.fna	coassembly-bin.4.fna	71.53	71.72	0.08	0.07
POS2015-07-24-bin.29.fna	coassembly-bin.47.fna	69.39	67.13	0.08	0.11
POS2015-07-24-bin.29.fna	coassembly-bin.49.fna	71.82	69.37	0.09	0.07
POS2015-07-24-bin.29.fna	coassembly-bin.50.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.51.fna	68.91	66.58	0.02	0.07
POS2015-07-24-bin.29.fna	coassembly-bin.58.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.61.fna	73.54	71.49	0.11	0.06
POS2015-07-24-bin.29.fna	coassembly-bin.62.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.65.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.77.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.81.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.85.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.86.fna	70.00	70.49	0.02	0.03
POS2015-07-24-bin.29.fna	coassembly-bin.88.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.89.fna	71.54	72.07	0.09	0.10
POS2015-07-24-bin.29.fna	coassembly-bin.91.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.93.fna	0	0	0	0
POS2015-07-24-bin.29.fna	coassembly-bin.94.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.105.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.109.fna	69.77	68.14	0.05	0.09
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.115.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.116.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.22.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.36.fna	68.80	68.19	0.02	0.04
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.38.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.41.fna	78.28	78.31	0.21	0.16
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.42.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.43.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.45.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.49.fna	72.53	66.50	0.10	0.18
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.51.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.54.fna	67.20	71.35	0.09	0.12
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.55.fna	77.89	78.05	0.14	0.16
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.6.fna	68.92	62.43	0.01	0.06
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.74.fna	71.15	70.67	0.11	0.09
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.77.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.78.fna	68.49	66.43	0.02	0.04
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.79.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.83.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.94.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-16-bin.99.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.101.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.113.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.114.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.115.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.118.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.119.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.122.fna	66.36	67.99	0.05	0.05
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.124.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.24.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.40.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.42.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.43.fna	66.54	71.24	0.04	0.04
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.45.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.5.fna	78.25	79.84	0.19	0.17
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.51.fna	68.98	71.42	0.09	0.12
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.52.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.53.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.54.fna	78.67	78.70	0.13	0.14
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.55.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.57.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.59.fna	76.36	79.10	0.17	0.14
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.65.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.67.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.72.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.73.fna	69.41	69.44	0.07	0.08
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.79.fna	67.22	67.44	0.02	0.03
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.80.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.87.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.9.fna	70.66	70.78	0.07	0.10
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.96.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-07-24-bin.97.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.102.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.103.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.104.fna	72.32	64.48	0.08	0.20
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.105.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.112.fna	72.83	37.42	0.03	0.20
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.122.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.129.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.23.fna	69.88	70.37	0.05	0.06
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.34.fna	69.16	68.68	0.02	0.01
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.53.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.67.fna	69.67	67.46	0.08	0.08
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.81.fna	68.49	68.38	0.02	0.03
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.84.fna	0	0	0	0
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.9.fna	69.22	68.22	0.09	0.12
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.92.fna	69.88	68.25	0.04	0.07
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.94.fna	69.54	69.31	0.04	0.06
POS2015-07-24-bin.38.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.102.fna	80.43	79.28	0.19	0.18
POS2015-07-24-bin.38.fna	coassembly-bin.109.fna	68.12	69.45	0.06	0.07
POS2015-07-24-bin.38.fna	coassembly-bin.111.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.13.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.132.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.133.fna	68.71	69.51	0.08	0.07
POS2015-07-24-bin.38.fna	coassembly-bin.134.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.150.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.156.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.158.fna	70.70	47.72	0.09	0.21
POS2015-07-24-bin.38.fna	coassembly-bin.168.fna	69.70	71.11	0.10	0.08
POS2015-07-24-bin.38.fna	coassembly-bin.172.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.18.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.180.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.184.fna	79.79	79.03	0.18	0.16
POS2015-07-24-bin.38.fna	coassembly-bin.185.fna	100.00	100.00	0.74	0.64
POS2015-07-24-bin.38.fna	coassembly-bin.195.fna	67.53	67.30	0.02	0.04
POS2015-07-24-bin.38.fna	coassembly-bin.197.fna	68.22	69.34	0.03	0.03
POS2015-07-24-bin.38.fna	coassembly-bin.200.fna	66.90	67.44	0.05	0.06
POS2015-07-24-bin.38.fna	coassembly-bin.29.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.35.fna	71.94	71.77	0.06	0.09
POS2015-07-24-bin.38.fna	coassembly-bin.37.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.39.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.4.fna	78.05	78.05	0.23	0.23
POS2015-07-24-bin.38.fna	coassembly-bin.47.fna	68.41	68.26	0.02	0.04
POS2015-07-24-bin.38.fna	coassembly-bin.49.fna	70.66	69.28	0.08	0.08
POS2015-07-24-bin.38.fna	coassembly-bin.50.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.51.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.58.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.61.fna	71.34	70.78	0.09	0.07
POS2015-07-24-bin.38.fna	coassembly-bin.62.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.65.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.77.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.81.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.85.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.86.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.88.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.89.fna	69.58	70.05	0.04	0.06
POS2015-07-24-bin.38.fna	coassembly-bin.91.fna	0	0	0	0
POS2015-07-24-bin.38.fna	coassembly-bin.94.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.100.fna	78.29	78.29	0.00	0.74
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.104.fna	66.75	66.60	0.09	0.05
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.105.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.107.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.109.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.112.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.113.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.115.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.116.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.12.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.14.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.22.fna	48.52	69.83	0.02	0.00
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.35.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.36.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.38.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.41.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.42.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.43.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.45.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.46.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.48.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.49.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.51.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.54.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.55.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.58.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.59.fna	99.99	99.99	0.86	0.85
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.6.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.60.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.72.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.74.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.77.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.78.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.79.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.8.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.83.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.91.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.92.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.93.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.94.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.97.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-16-bin.99.fna	66.73	66.93	0.01	0.01
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.101.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.104.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.107.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.113.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.114.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.115.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.116.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.118.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.119.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.122.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.124.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.13.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.15.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.16.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.2.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.24.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.29.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.38.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.4.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.40.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.42.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.43.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.45.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.47.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.49.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.5.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.51.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.52.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.53.fna	73.50	69.91	0.05	0.02
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.54.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.55.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.57.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.59.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.65.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.66.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.67.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.72.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.73.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.79.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.80.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.81.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.84.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.87.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.9.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.93.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.96.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-07-24-bin.97.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.1.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.102.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.103.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.104.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.105.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.111.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.112.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.122.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.128.fna	67.00	53.85	0.02	0.18
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.129.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.16.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.22.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.23.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.28.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.34.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.42.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.49.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.5.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.51.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.53.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.62.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.65.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.66.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.67.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.69.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.72.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.80.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.81.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.82.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.84.fna	50.23	70.25	0.03	0.47
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.9.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.92.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.94.fna	0	0	0	0
POS2015-07-24-bin.39.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.1.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.102.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.103.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.109.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.111.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.112.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.118.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.13.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.130.fna	0	0	0	0
POS2015-07-24-bin.39.fna	coassembly-bin.132.fna	0	0	0	0
